major_code,major_group,submajor_code,submajor_group,minor_code,minor_group,unit_code,unit_group,occupation_code,occupation_group,skill_level,is_essential
7,MACHINERY OPERATORS AND DRIVERS,72,Mobile Plant Operators,721,Mobile Plant Operators,7213,Forklift Drivers,721311,Forklift Driver,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,72,Mobile Plant Operators,721,Mobile Plant Operators,7219,Other Mobile Plant Operators,721911,Aircraft Baggage Handler and Airline Ground Crew,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,72,Mobile Plant Operators,721,Mobile Plant Operators,7219,Other Mobile Plant Operators,721912,Linemarker,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,72,Mobile Plant Operators,721,Mobile Plant Operators,7219,Other Mobile Plant Operators,721913,Paving Plant Operator,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,72,Mobile Plant Operators,721,Mobile Plant Operators,7219,Other Mobile Plant Operators,721914,Railway Track Plant Operator,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,72,Mobile Plant Operators,721,Mobile Plant Operators,7219,Other Mobile Plant Operators,721915,Road Roller Operator,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,72,Mobile Plant Operators,721,Mobile Plant Operators,7219,Other Mobile Plant Operators,721916,Streetsweeper Operator,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,72,Mobile Plant Operators,721,Mobile Plant Operators,7219,Other Mobile Plant Operators,721999,Mobile Plant Operators nec,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,73,Road and Rail Drivers,731,"Automobile, Bus and Rail Drivers",7311,Automobile Drivers,731111,Chauffeur,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,73,Road and Rail Drivers,731,"Automobile, Bus and Rail Drivers",7311,Automobile Drivers,731112,Taxi Driver,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,73,Road and Rail Drivers,731,"Automobile, Bus and Rail Drivers",7311,Automobile Drivers,731199,Automobile Drivers nec,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,73,Road and Rail Drivers,731,"Automobile, Bus and Rail Drivers",7312,Bus and Coach Drivers,731211,Bus Driver,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,73,Road and Rail Drivers,731,"Automobile, Bus and Rail Drivers",7312,Bus and Coach Drivers,731212,Charter and Tour Bus Driver,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,73,Road and Rail Drivers,731,"Automobile, Bus and Rail Drivers",7312,Bus and Coach Drivers,731213,Passenger Coach Driver,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,73,Road and Rail Drivers,731,"Automobile, Bus and Rail Drivers",7313,Train and Tram Drivers,731311,Train Driver,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,73,Road and Rail Drivers,731,"Automobile, Bus and Rail Drivers",7313,Train and Tram Drivers,731312,Tram Driver,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,73,Road and Rail Drivers,732,Delivery Drivers,7321,Delivery Drivers,732111,Delivery Driver,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,73,Road and Rail Drivers,733,Truck Drivers,7331,Truck Drivers,733111,Truck Driver (General),4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,73,Road and Rail Drivers,733,Truck Drivers,7331,Truck Drivers,733112,Aircraft Refueller,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,73,Road and Rail Drivers,733,Truck Drivers,7331,Truck Drivers,733113,Furniture Removalist,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,73,Road and Rail Drivers,733,Truck Drivers,7331,Truck Drivers,733114,Tanker Driver,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,73,Road and Rail Drivers,733,Truck Drivers,7331,Truck Drivers,733115,Tow Truck Driver,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,74,Storepersons,741,Storepersons,7411,Storepersons,741111,Storeperson,4,TRUE
8,LABOURERS,81,Cleaners and Laundry Workers,811,Cleaners and Laundry Workers,8111,Car Detailers,811111,Car Detailer,5,TRUE
8,LABOURERS,81,Cleaners and Laundry Workers,811,Cleaners and Laundry Workers,8112,Commercial Cleaners,811211,Commercial Cleaner,5,TRUE
8,LABOURERS,81,Cleaners and Laundry Workers,811,Cleaners and Laundry Workers,8113,Domestic Cleaners,811311,Domestic Cleaner,5,TRUE
8,LABOURERS,81,Cleaners and Laundry Workers,811,Cleaners and Laundry Workers,8114,Housekeepers,811411,Commercial Housekeeper,5,TRUE
8,LABOURERS,81,Cleaners and Laundry Workers,811,Cleaners and Laundry Workers,8114,Housekeepers,811412,Domestic Housekeeper,5,TRUE
8,LABOURERS,81,Cleaners and Laundry Workers,811,Cleaners and Laundry Workers,8115,Laundry Workers,811511,Laundry Worker (General),5,TRUE
8,LABOURERS,81,Cleaners and Laundry Workers,811,Cleaners and Laundry Workers,8115,Laundry Workers,811512,Drycleaner,5,TRUE
8,LABOURERS,81,Cleaners and Laundry Workers,811,Cleaners and Laundry Workers,8115,Laundry Workers,811513,Ironer or Presser,5,TRUE
8,LABOURERS,81,Cleaners and Laundry Workers,811,Cleaners and Laundry Workers,8116,Other Cleaners,811611,Carpet Cleaner,4,TRUE
8,LABOURERS,81,Cleaners and Laundry Workers,811,Cleaners and Laundry Workers,8116,Other Cleaners,811612,Window Cleaner,5,TRUE
8,LABOURERS,81,Cleaners and Laundry Workers,811,Cleaners and Laundry Workers,8116,Other Cleaners,811699,Cleaners nec,5,TRUE
8,LABOURERS,82,Construction and Mining Labourers,821,Construction and Mining Labourers,8211,Building and Plumbing Labourers,821111,Builder's Labourer,5,TRUE
8,LABOURERS,82,Construction and Mining Labourers,821,Construction and Mining Labourers,8211,Building and Plumbing Labourers,821112,"Drainage, Sewerage and Stormwater Labourer",5,TRUE
8,LABOURERS,82,Construction and Mining Labourers,821,Construction and Mining Labourers,8211,Building and Plumbing Labourers,821113,Earthmoving Labourer,5,TRUE
8,LABOURERS,82,Construction and Mining Labourers,821,Construction and Mining Labourers,8211,Building and Plumbing Labourers,821114,Plumber's Assistant,5,TRUE
8,LABOURERS,82,Construction and Mining Labourers,821,Construction and Mining Labourers,8212,Concreters,821211,Concreter,5,TRUE
8,LABOURERS,82,Construction and Mining Labourers,821,Construction and Mining Labourers,8213,Fencers,821311,Fencer,4,TRUE
8,LABOURERS,82,Construction and Mining Labourers,821,Construction and Mining Labourers,8214,Insulation and Home Improvement Installers,821411,Building Insulation Installer,4,TRUE
8,LABOURERS,82,Construction and Mining Labourers,821,Construction and Mining Labourers,8214,Insulation and Home Improvement Installers,821412,Home Improvement Installer,4,TRUE
8,LABOURERS,82,Construction and Mining Labourers,821,Construction and Mining Labourers,8215,Paving and Surfacing Labourers,821511,Paving and Surfacing Labourer,5,TRUE
8,LABOURERS,82,Construction and Mining Labourers,821,Construction and Mining Labourers,8216,Railway Track Workers,821611,Railway Track Worker,4,TRUE
8,LABOURERS,82,Construction and Mining Labourers,821,Construction and Mining Labourers,8217,Structural Steel Construction Workers,821711,Construction Rigger,4,TRUE
8,LABOURERS,82,Construction and Mining Labourers,821,Construction and Mining Labourers,8217,Structural Steel Construction Workers,821712,Scaffolder,4,TRUE
8,LABOURERS,82,Construction and Mining Labourers,821,Construction and Mining Labourers,8217,Structural Steel Construction Workers,821713,Steel Fixer,4,TRUE
8,LABOURERS,82,Construction and Mining Labourers,821,Construction and Mining Labourers,8217,Structural Steel Construction Workers,821714,Structural Steel Erector,4,TRUE
8,LABOURERS,82,Construction and Mining Labourers,821,Construction and Mining Labourers,8219,Other Construction and Mining Labourers,821911,Crane Chaser,4,TRUE
8,LABOURERS,82,Construction and Mining Labourers,821,Construction and Mining Labourers,8219,Other Construction and Mining Labourers,821912,Driller's Assistant,5,TRUE
8,LABOURERS,82,Construction and Mining Labourers,821,Construction and Mining Labourers,8219,Other Construction and Mining Labourers,821913,Lagger,5,TRUE
8,LABOURERS,82,Construction and Mining Labourers,821,Construction and Mining Labourers,8219,Other Construction and Mining Labourers,821914,Mining Support Worker,5,TRUE
8,LABOURERS,82,Construction and Mining Labourers,821,Construction and Mining Labourers,8219,Other Construction and Mining Labourers,821915,Surveyor's Assistant,5,TRUE
8,LABOURERS,83,Factory Process Workers,831,Food Process Workers,8311,Food and Drink Factory Workers,831111,Baking Factory Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,831,Food Process Workers,8311,Food and Drink Factory Workers,831112,Brewery Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,831,Food Process Workers,8311,Food and Drink Factory Workers,831113,Confectionery Maker,5,TRUE
8,LABOURERS,83,Factory Process Workers,831,Food Process Workers,8311,Food and Drink Factory Workers,831114,Dairy Products Maker,5,TRUE
8,LABOURERS,83,Factory Process Workers,831,Food Process Workers,8311,Food and Drink Factory Workers,831115,Fruit and Vegetable Factory Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,831,Food Process Workers,8311,Food and Drink Factory Workers,831116,Grain Mill Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,831,Food Process Workers,8311,Food and Drink Factory Workers,831117,Sugar Mill Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,831,Food Process Workers,8311,Food and Drink Factory Workers,831118,Winery Cellar Hand,5,TRUE
8,LABOURERS,83,Factory Process Workers,831,Food Process Workers,8311,Food and Drink Factory Workers,831199,Food and Drink Factory Workers nec,5,TRUE
8,LABOURERS,83,Factory Process Workers,831,Food Process Workers,8312,"Meat Boners and Slicers, and Slaughterers",831211,Meat Boner and Slicer,4,TRUE
8,LABOURERS,83,Factory Process Workers,831,Food Process Workers,8312,"Meat Boners and Slicers, and Slaughterers",831212,Slaughterer,4,TRUE
8,LABOURERS,83,Factory Process Workers,831,Food Process Workers,8313,"Meat, Poultry and Seafood Process Workers",831311,Meat Process Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,831,Food Process Workers,8313,"Meat, Poultry and Seafood Process Workers",831312,Poultry Process Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,831,Food Process Workers,8313,"Meat, Poultry and Seafood Process Workers",831313,Seafood Process Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,832,Packers and Product Assemblers,8321,Packers,832111,Chocolate Packer,5,TRUE
8,LABOURERS,83,Factory Process Workers,832,Packers and Product Assemblers,8321,Packers,832112,Container Filler,5,TRUE
8,LABOURERS,83,Factory Process Workers,832,Packers and Product Assemblers,8321,Packers,832113,Fruit and Vegetable Packer,5,TRUE
8,LABOURERS,83,Factory Process Workers,832,Packers and Product Assemblers,8321,Packers,832114,Meat Packer,5,TRUE
8,LABOURERS,83,Factory Process Workers,832,Packers and Product Assemblers,8321,Packers,832115,Seafood Packer,5,TRUE
8,LABOURERS,83,Factory Process Workers,832,Packers and Product Assemblers,8321,Packers,832199,Packers nec,5,TRUE
8,LABOURERS,83,Factory Process Workers,832,Packers and Product Assemblers,8322,Product Assemblers,832211,Product Assembler,5,TRUE
8,LABOURERS,83,Factory Process Workers,839,Miscellaneous Factory Process Workers,8391,Metal Engineering Process Workers,839111,Metal Engineering Process Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,839,Miscellaneous Factory Process Workers,8392,Plastics and Rubber Factory Workers,839211,Plastics Factory Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,839,Miscellaneous Factory Process Workers,8392,Plastics and Rubber Factory Workers,839212,Rubber Factory Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,839,Miscellaneous Factory Process Workers,8393,Product Quality Controllers,839311,Product Examiner,4,TRUE
8,LABOURERS,83,Factory Process Workers,839,Miscellaneous Factory Process Workers,8393,Product Quality Controllers,839312,Product Grader,4,TRUE
8,LABOURERS,83,Factory Process Workers,839,Miscellaneous Factory Process Workers,8393,Product Quality Controllers,839313,Product Tester,4,TRUE
8,LABOURERS,83,Factory Process Workers,839,Miscellaneous Factory Process Workers,8394,Timber and Wood Process Workers,839411,Paper and Pulp Mill Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,839,Miscellaneous Factory Process Workers,8394,Timber and Wood Process Workers,839412,Sawmill or Timber Yard Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,839,Miscellaneous Factory Process Workers,8394,Timber and Wood Process Workers,839413,Wood and Wood Products Factory Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,839,Miscellaneous Factory Process Workers,8399,Other Factory Process Workers,839911,Cement and Concrete Plant Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,839,Miscellaneous Factory Process Workers,8399,Other Factory Process Workers,839912,Chemical Plant Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,839,Miscellaneous Factory Process Workers,8399,Other Factory Process Workers,839913,Clay Processing Factory Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,839,Miscellaneous Factory Process Workers,8399,Other Factory Process Workers,839914,Fabric and Textile Factory Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,839,Miscellaneous Factory Process Workers,8399,Other Factory Process Workers,839915,Footwear Factory Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,839,Miscellaneous Factory Process Workers,8399,Other Factory Process Workers,839916,Glass Processing Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,839,Miscellaneous Factory Process Workers,8399,Other Factory Process Workers,839917,Hide and Skin Processing Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,839,Miscellaneous Factory Process Workers,8399,Other Factory Process Workers,839918,Recycling Worker,5,TRUE
8,LABOURERS,83,Factory Process Workers,839,Miscellaneous Factory Process Workers,8399,Other Factory Process Workers,839999,Factory Process Workers nec,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8411,Aquaculture Workers,841111,Aquaculture Worker,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8412,Crop Farm Workers,841211,Fruit or Nut Farm Worker,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8412,Crop Farm Workers,841212,Fruit or Nut Picker,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8412,Crop Farm Workers,841213,"Grain, Oilseed or Pasture Farm Worker (Aus) \ Field Crop Farm Worker (NZ)",5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8412,Crop Farm Workers,841214,Vegetable Farm Worker (Aus) \ Market Garden Worker (NZ),5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8412,Crop Farm Workers,841215,Vegetable Picker,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8412,Crop Farm Workers,841216,Vineyard Worker,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8412,Crop Farm Workers,841217,Mushroom Picker,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8412,Crop Farm Workers,841299,Crop Farm Workers nec,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8413,Forestry and Logging Workers,841311,Forestry Worker,4,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8413,Forestry and Logging Workers,841312,Logging Assistant,4,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8413,Forestry and Logging Workers,841313,Tree Faller,4,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8414,Garden and Nursery Labourers,841411,Garden Labourer,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8414,Garden and Nursery Labourers,841412,Horticultural Nursery Assistant,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8415,Livestock Farm Workers,841511,Beef Cattle Farm Worker,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8415,Livestock Farm Workers,841512,Dairy Cattle Farm Worker,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8415,Livestock Farm Workers,841513,Mixed Livestock Farm Worker,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8415,Livestock Farm Workers,841514,Poultry Farm Worker,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8415,Livestock Farm Workers,841515,Sheep Farm Worker,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8415,Livestock Farm Workers,841516,Stablehand,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8415,Livestock Farm Workers,841517,Wool Handler,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8415,Livestock Farm Workers,841599,Livestock Farm Workers nec,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8416,Mixed Crop and Livestock Farm Workers,841611,Mixed Crop and Livestock Farm Worker,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8419,"Other Farm, Forestry and Garden Workers",841911,Hunter-Trapper,5,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8419,"Other Farm, Forestry and Garden Workers",841912,code retired (ANZSCO Revision 1),,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8419,"Other Farm, Forestry and Garden Workers",841913,Pest Controller,4,TRUE
8,LABOURERS,84,"Farm, Forestry and Garden Workers",841,"Farm, Forestry and Garden Workers",8419,"Other Farm, Forestry and Garden Workers",841999,"Farm, Forestry and Garden Workers nec",5,TRUE
8,LABOURERS,85,Food Preparation Assistants,851,Food Preparation Assistants,8511,Fast Food Cooks,851111,Fast Food Cook,5,FALSE
8,LABOURERS,85,Food Preparation Assistants,851,Food Preparation Assistants,8512,Food Trades Assistants,851211,Pastrycook's Assistant,5,FALSE
8,LABOURERS,85,Food Preparation Assistants,851,Food Preparation Assistants,8512,Food Trades Assistants,851299,Food Trades Assistants nec,5,FALSE
8,LABOURERS,85,Food Preparation Assistants,851,Food Preparation Assistants,8513,Kitchenhands,851311,Kitchenhand,5,FALSE
8,LABOURERS,89,Other Labourers,891,Freight Handlers and Shelf Fillers,8911,Freight and Furniture Handlers,891111,Freight Handler (Rail or Road),5,TRUE
8,LABOURERS,89,Other Labourers,891,Freight Handlers and Shelf Fillers,8911,Freight and Furniture Handlers,891112,Truck Driver's Offsider,5,TRUE
8,LABOURERS,89,Other Labourers,891,Freight Handlers and Shelf Fillers,8911,Freight and Furniture Handlers,891113,Waterside Worker,5,TRUE
8,LABOURERS,89,Other Labourers,891,Freight Handlers and Shelf Fillers,8912,Shelf Fillers,891211,Shelf Filler,5,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8991,Caretakers,899111,Caretaker,5,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8992,Deck and Fishing Hands,899211,Deck Hand,4,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8992,Deck and Fishing Hands,899212,Fishing Hand,4,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8993,Handypersons,899311,Handyperson,5,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8994,Motor Vehicle Parts and Accessories Fitters,899411,Motor Vehicle Parts and Accessories Fitter (General),4,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8994,Motor Vehicle Parts and Accessories Fitters,899412,Autoglazier,4,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8994,Motor Vehicle Parts and Accessories Fitters,899413,Exhaust and Muffler Repairer,4,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8994,Motor Vehicle Parts and Accessories Fitters,899414,Radiator Repairer,4,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8994,Motor Vehicle Parts and Accessories Fitters,899415,Tyre Fitter,4,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8995,Printing Assistants and Table Workers,899511,Printer's Assistant,4,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8995,Printing Assistants and Table Workers,899512,Printing Table Worker,4,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8996,Recycling and Rubbish Collectors,899611,Recycling or Rubbish Collector,5,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8997,Vending Machine Attendants,899711,Vending Machine Attendant,5,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8999,Other Miscellaneous Labourers,899911,Bicycle Mechanic,5,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8999,Other Miscellaneous Labourers,899912,Car Park Attendant,5,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8999,Other Miscellaneous Labourers,899913,Crossing Supervisor,5,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8999,Other Miscellaneous Labourers,899914,Electrical or Telecommunications Trades Assistant,5,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8999,Other Miscellaneous Labourers,899915,Leaflet or Newspaper Deliverer,5,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8999,Other Miscellaneous Labourers,899916,Mechanic's Assistant,5,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8999,Other Miscellaneous Labourers,899917,Railways Assistant,5,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8999,Other Miscellaneous Labourers,899918,Sign Erector,5,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8999,Other Miscellaneous Labourers,899921,Ticket Collector or Usher,5,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8999,Other Miscellaneous Labourers,899922,Trolley Collector,5,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8999,Other Miscellaneous Labourers,899923,Road Traffic Controller,5,TRUE
8,LABOURERS,89,Other Labourers,899,Miscellaneous Labourers,8999,Other Miscellaneous Labourers,899999,Labourers nec,5,TRUE
